Time,PID,Event
80640,643,Arrived at disk 2
80752,644,Job arrived at CPU.
80752,644,Job started at CPU.
80764,644,Job finished at CPU.
80764,644,Job complete.
80900,645,Job arrived at CPU.
80900,645,Job started at CPU.
80912,645,Job finished at CPU.
80912,645,Job complete.
80981,209,Job finished at disk 2.
80981,209,Returning to CPU
80981,66,Job started at disk 2.
80981,209,Job arrived at CPU.
80981,209,Job started at CPU.
80992,209,Job finished at CPU.
80992,209,Going to disk
80992,209,Arrived at disk 2
81008,646,Job arrived at CPU.
81008,646,Job started at CPU.
81020,646,Job finished at CPU.
81020,646,Job complete.
81154,647,Job arrived at CPU.
81154,647,Job started at CPU.
81169,647,Job finished at CPU.
81169,647,Job complete.
81267,3,Job finished at disk 1.
81267,3,Returning to CPU
81267,227,Job started at disk 1.
81267,3,Job arrived at CPU.
81267,3,Job started at CPU.
81278,3,Job finished at CPU.
81278,3,Going to disk
81278,3,Arrived at disk 1
81287,648,Job arrived at CPU.
81287,648,Job started at CPU.
81297,648,Job finished at CPU.
81297,648,Going to disk
81297,648,Arrived at disk 1
81398,649,Job arrived at CPU.
81398,649,Job started at CPU.
81412,649,Job finished at CPU.
81412,649,Going to disk
81412,649,Arrived at disk 2
81521,650,Job arrived at CPU.
81521,650,Job started at CPU.
81531,650,Job finished at CPU.
81531,650,Going to disk
81531,650,Arrived at disk 1
81637,651,Job arrived at CPU.
81637,651,Job started at CPU.
81647,651,Job finished at CPU.
81647,651,Going to disk
81647,651,Arrived at disk 2
81720,66,Job finished at disk 2.
81720,66,Returning to CPU
81720,211,Job started at disk 2.
81720,66,Job arrived at CPU.
81720,66,Job started at CPU.
81733,66,Job finished at CPU.
81733,66,Going to disk
81733,66,Arrived at disk 2
81738,652,Job arrived at CPU.
81738,652,Job started at CPU.
81750,652,Job finished at CPU.
81750,652,Going to disk
81750,652,Arrived at disk 1
81841,653,Job arrived at CPU.
81841,653,Job started at CPU.
81855,653,Job finished at CPU.
81855,653,Going to disk
81855,653,Arrived at disk 2
81976,654,Job arrived at CPU.
81976,654,Job started at CPU.
81984,227,Job finished at disk 1.
81984,227,Returning to CPU
81984,230,Job started at disk 1.
81984,227,Job arrived at CPU.
81987,654,Job finished at CPU.
81987,654,Job complete.
81987,227,Job started at CPU.
82002,227,Job finished at CPU.
82002,227,Going to disk
82002,227,Arrived at disk 1
82084,655,Job arrived at CPU.
82084,655,Job started at CPU.
82096,655,Job finished at CPU.
82096,655,Going to disk
82096,655,Arrived at disk 1
82224,656,Job arrived at CPU.
82224,656,Job started at CPU.
82234,656,Job finished at CPU.
82234,656,Going to disk
82234,656,Arrived at disk 2
82324,657,Job arrived at CPU.
82324,657,Job started at CPU.
82338,657,Job finished at CPU.
82338,657,Going to disk
82338,657,Arrived at disk 1
82404,211,Job finished at disk 2.
82404,211,Returning to CPU
82404,213,Job started at disk 2.
82404,211,Job arrived at CPU.
82404,211,Job started at CPU.
82414,211,Job finished at CPU.
82414,211,Going to disk
82414,211,Arrived at disk 2
82429,658,Job arrived at CPU.
82429,658,Job started at CPU.
82444,658,Job finished at CPU.
82444,658,Job complete.
82572,659,Job arrived at CPU.
82572,659,Job started at CPU.
82582,659,Job finished at CPU.
82582,659,Going to disk
82582,659,Arrived at disk 2
82607,230,Job finished at disk 1.
82607,230,Returning to CPU
82607,76,Job started at disk 1.
82607,230,Job arrived at CPU.
82607,230,Job started at CPU.
82617,230,Job finished at CPU.
82617,230,Going to disk
82617,230,Arrived at disk 1
82720,660,Job arrived at CPU.
82720,660,Job started at CPU.
82732,660,Job finished at CPU.
82732,660,Job complete.
82822,661,Job arrived at CPU.
82822,661,Job started at CPU.
82835,661,Job finished at CPU.
82835,661,Going to disk
82835,661,Arrived at disk 1
82949,662,Job arrived at CPU.
82949,662,Job started at CPU.
82961,662,Job finished at CPU.
82961,662,Going to disk
82961,662,Arrived at disk 2
83093,663,Job arrived at CPU.
83093,663,Job started at CPU.
83104,663,Job finished at CPU.
83104,663,Going to disk
83104,663,Arrived at disk 1
83228,664,Job arrived at CPU.
83228,664,Job started at CPU.
83240,664,Job finished at CPU.
83240,664,Going to disk
83240,664,Arrived at disk 2
83276,213,Job finished at disk 2.
83276,213,Returning to CPU
83276,215,Job started at disk 2.
83276,213,Job arrived at CPU.
83276,213,Job started at CPU.
83287,213,Job finished at CPU.
83287,213,Going to disk
83287,213,Arrived at disk 2
83354,76,Job finished at disk 1.
83354,76,Returning to CPU
83354,233,Job started at disk 1.
83354,76,Job arrived at CPU.
83354,76,Job started at CPU.
83363,665,Job arrived at CPU.
83366,76,Job finished at CPU.
83366,76,Going to disk
83366,665,Job started at CPU.
83366,76,Arrived at disk 1
83380,665,Job finished at CPU.
83380,665,Job complete.
83487,666,Job arrived at CPU.
83487,666,Job started at CPU.
83497,666,Job finished at CPU.
83497,666,Going to disk
83497,666,Arrived at disk 1
83628,667,Job arrived at CPU.
83628,667,Job started at CPU.
83642,667,Job finished at CPU.
83642,667,Job complete.
83776,668,Job arrived at CPU.
83776,668,Job started at CPU.
83786,668,Job finished at CPU.
83786,668,Going to disk
83786,668,Arrived at disk 2
83912,669,Job arrived at CPU.
83912,669,Job started at CPU.
83923,669,Job finished at CPU.
83923,669,Going to disk
83923,669,Arrived at disk 1
84022,670,Job arrived at CPU.
84022,670,Job started at CPU.
84034,670,Job finished at CPU.
84034,670,Job complete.
84107,215,Job finished at disk 2.
84107,215,Returning to CPU
84107,217,Job started at disk 2.
84107,215,Job arrived at CPU.
84107,215,Job started at CPU.
84114,233,Job finished at disk 1.
84114,233,Returning to CPU
84114,235,Job started at disk 1.
84114,233,Job arrived at CPU.
84122,215,Job finished at CPU.
84122,215,Going to disk
84122,233,Job started at CPU.
84122,215,Arrived at disk 2
84131,671,Job arrived at CPU.
84136,233,Job finished at CPU.
84136,233,Going to disk
84136,671,Job started at CPU.
84136,233,Arrived at disk 1
84149,671,Job finished at CPU.
84149,671,Job complete.
84243,672,Job arrived at CPU.
84243,672,Job started at CPU.
84256,672,Job finished at CPU.
84256,672,Going to disk
84256,672,Arrived at disk 2
84354,673,Job arrived at CPU.
84354,673,Job started at CPU.
84364,673,Job finished at CPU.
84364,673,Going to disk
84364,673,Arrived at disk 1
84494,674,Job arrived at CPU.
84494,674,Job started at CPU.
84508,674,Job finished at CPU.
84508,674,Going to disk
84508,674,Arrived at disk 2
84643,675,Job arrived at CPU.
84643,675,Job started at CPU.
84653,675,Job finished at CPU.
84653,675,Job complete.
84750,217,Job finished at disk 2.
84750,217,Returning to CPU
84750,218,Job started at disk 2.
84750,217,Job arrived at CPU.
84750,217,Job started at CPU.
84761,217,Job finished at CPU.
84761,217,Going to disk
84761,217,Arrived at disk 2
84766,676,Job arrived at CPU.
84766,676,Job started at CPU.
84777,676,Job finished at CPU.
84777,676,Going to disk
84777,676,Arrived at disk 1
84834,235,Job finished at disk 1.
84834,235,Returning to CPU
84834,79,Job started at disk 1.
84834,235,Job arrived at CPU.
84834,235,Job started at CPU.
84845,235,Job finished at CPU.
84845,235,Going to disk
84845,235,Arrived at disk 1
84903,677,Job arrived at CPU.
84903,677,Job started at CPU.
84916,677,Job finished at CPU.
84916,677,Going to disk
84916,677,Arrived at disk 2
85015,678,Job arrived at CPU.
85015,678,Job started at CPU.
85030,678,Job finished at CPU.
85030,678,Going to disk
85030,678,Arrived at disk 1
85163,679,Job arrived at CPU.
85163,679,Job started at CPU.
85174,679,Job finished at CPU.
85174,679,Going to disk
85174,679,Arrived at disk 2
85303,680,Job arrived at CPU.
85303,680,Job started at CPU.
85318,680,Job finished at CPU.
85318,680,Going to disk
85318,680,Arrived at disk 1
85410,681,Job arrived at CPU.
85410,681,Job started at CPU.
85424,681,Job finished at CPU.
85424,681,Going to disk
85424,681,Arrived at disk 2
85522,682,Job arrived at CPU.
85522,682,Job started at CPU.
85525,79,Job finished at disk 1.
85525,79,Returning to CPU
85525,239,Job started at disk 1.
85525,79,Job arrived at CPU.
85535,682,Job finished at CPU.
85535,682,Job complete.
85535,79,Job started at CPU.
85550,79,Job finished at CPU.
85550,79,Going to disk
85550,79,Arrived at disk 1
85601,218,Job finished at disk 2.
85601,218,Returning to CPU
85601,221,Job started at disk 2.
85601,218,Job arrived at CPU.
85601,218,Job started at CPU.
85611,218,Job finished at CPU.
85611,218,Going to disk
85611,218,Arrived at disk 2
85658,683,Job arrived at CPU.
85658,683,Job started at CPU.
85669,683,Job finished at CPU.
85669,683,Going to disk
85669,683,Arrived at disk 1
85773,684,Job arrived at CPU.
85773,684,Job started at CPU.
85788,684,Job finished at CPU.
85788,684,Job complete.
85877,685,Job arrived at CPU.
85877,685,Job started at CPU.
85888,685,Job finished at CPU.
85888,685,Going to disk
85888,685,Arrived at disk 2
85996,686,Job arrived at CPU.
85996,686,Job started at CPU.
86009,686,Job finished at CPU.
86009,686,Going to disk
86009,686,Arrived at disk 1
86129,687,Job arrived at CPU.
86129,687,Job started at CPU.
86143,687,Job finished at CPU.
86143,687,Going to disk
86143,687,Arrived at disk 2
86225,239,Job finished at disk 1.
86225,239,Returning to CPU
86225,80,Job started at disk 1.
86225,239,Job arrived at CPU.
86225,239,Job started at CPU.
86239,239,Job finished at CPU.
86239,239,Going to disk
86239,239,Arrived at disk 1
86242,688,Job arrived at CPU.
86242,688,Job started at CPU.
86257,688,Job finished at CPU.
86257,688,Going to disk
86257,688,Arrived at disk 1
86387,689,Job arrived at CPU.
86387,689,Job started at CPU.
86401,689,Job finished at CPU.
86401,689,Going to disk
86401,689,Arrived at disk 2
86428,221,Job finished at disk 2.
86428,221,Returning to CPU
86428,223,Job started at disk 2.
86428,221,Job arrived at CPU.
86428,221,Job started at CPU.
86439,221,Job finished at CPU.
86439,221,Going to disk
86439,221,Arrived at disk 2
86523,690,Job arrived at CPU.
86523,690,Job started at CPU.
86538,690,Job finished at CPU.
86538,690,Going to disk
86538,690,Arrived at disk 1
86630,691,Job arrived at CPU.
86630,691,Job started at CPU.
86645,691,Job finished at CPU.
86645,691,Going to disk
86645,691,Arrived at disk 2
86770,692,Job arrived at CPU.
86770,692,Job started at CPU.
86778,80,Job finished at disk 1.
86778,80,Returning to CPU
86778,241,Job started at disk 1.
86778,80,Job arrived at CPU.
86783,692,Job finished at CPU.
86783,692,Going to disk
86783,80,Job started at CPU.
86783,692,Arrived at disk 1
86795,80,Job finished at CPU.
86795,80,Going to disk
86795,80,Arrived at disk 1
86915,693,Job arrived at CPU.
86915,693,Job started at CPU.
86927,693,Job finished at CPU.
86927,693,Going to disk
86927,693,Arrived at disk 2
87019,694,Job arrived at CPU.
87019,694,Job started at CPU.
87032,694,Job finished at CPU.
87032,694,Going to disk
87032,694,Arrived at disk 1
87128,695,Job arrived at CPU.
87128,695,Job started at CPU.
87141,695,Job finished at CPU.
87141,695,Going to disk
87141,695,Arrived at disk 2
87185,223,Job finished at disk 2.
87185,223,Returning to CPU
87185,23,Job started at disk 2.
87185,223,Job arrived at CPU.
87185,223,Job started at CPU.
87196,223,Job finished at CPU.
87196,223,Going to disk
87196,223,Arrived at disk 2
87230,696,Job arrived at CPU.
87230,696,Job started at CPU.
87243,696,Job finished at CPU.
87243,696,Going to disk
87243,696,Arrived at disk 1
87300,241,Job finished at disk 1.
87300,241,Returning to CPU
87300,245,Job started at disk 1.
87300,241,Job arrived at CPU.
87300,241,Job started at CPU.
87315,241,Job finished at CPU.
87315,241,Job complete.
87330,697,Job arrived at CPU.
87330,697,Job started at CPU.
87342,697,Job finished at CPU.
87342,697,Going to disk
87342,697,Arrived at disk 1
87438,698,Job arrived at CPU.
87438,698,Job started at CPU.
87451,698,Job finished at CPU.
87451,698,Job complete.
87540,699,Job arrived at CPU.
87540,699,Job started at CPU.
87551,699,Job finished at CPU.
87551,699,Going to disk
87551,699,Arrived at disk 2
87667,700,Job arrived at CPU.
87667,700,Job started at CPU.
87680,700,Job finished at CPU.
87680,700,Job complete.
87790,701,Job arrived at CPU.
87790,701,Job started at CPU.
87805,701,Job finished at CPU.
87805,701,Going to disk
87805,701,Arrived at disk 1
87927,702,Job arrived at CPU.
87927,702,Job started at CPU.
87937,702,Job finished at CPU.
87937,702,Job complete.
87965,245,Job finished at disk 1.
87965,245,Returning to CPU
87965,83,Job started at disk 1.
87965,245,Job arrived at CPU.
87965,245,Job started at CPU.
87977,245,Job finished at CPU.
87977,245,Going to disk
87977,245,Arrived at disk 1
88043,703,Job arrived at CPU.
88043,703,Job started at CPU.
88053,703,Job finished at CPU.
88053,703,Going to disk
88053,703,Arrived at disk 2
88056,23,Job finished at disk 2.
88056,23,Returning to CPU
88056,226,Job started at disk 2.
88056,23,Job arrived at CPU.
88056,23,Job started at CPU.
88070,23,Job finished at CPU.
88070,23,Going to disk
88070,23,Arrived at disk 2
88187,704,Job arrived at CPU.
88187,704,Job started at CPU.
88197,704,Job finished at CPU.
88197,704,Job complete.
88304,705,Job arrived at CPU.
88304,705,Job started at CPU.
88317,705,Job finished at CPU.
88317,705,Going to disk
88317,705,Arrived at disk 1
88425,706,Job arrived at CPU.
88425,706,Job started at CPU.
88438,706,Job finished at CPU.
88438,706,Going to disk
88438,706,Arrived at disk 2
88566,707,Job arrived at CPU.
88566,707,Job started at CPU.
88579,707,Job finished at CPU.
88579,707,Going to disk
88579,707,Arrived at disk 1
88600,83,Job finished at disk 1.
88600,83,Returning to CPU
88600,247,Job started at disk 1.
88600,83,Job arrived at CPU.
88600,83,Job started at CPU.
88613,83,Job finished at CPU.
88613,83,Going to disk
88613,83,Arrived at disk 1
88697,708,Job arrived at CPU.
88697,708,Job started at CPU.
88707,708,Job finished at CPU.
88707,708,Job complete.
88767,226,Job finished at disk 2.
88767,226,Returning to CPU
88767,229,Job started at disk 2.
88767,226,Job arrived at CPU.
88767,226,Job started at CPU.
88782,226,Job finished at CPU.
88782,226,Going to disk
88782,226,Arrived at disk 2
88826,709,Job arrived at CPU.
88826,709,Job started at CPU.
88837,709,Job finished at CPU.
88837,709,Job complete.
88972,710,Job arrived at CPU.
88972,710,Job started at CPU.
88982,710,Job finished at CPU.
88982,710,Going to disk
88982,710,Arrived at disk 2
89119,711,Job arrived at CPU.
89119,711,Job started at CPU.
89129,711,Job finished at CPU.
89129,711,Going to disk
89129,711,Arrived at disk 1
89141,247,Job finished at disk 1.
89141,247,Returning to CPU
89141,251,Job started at disk 1.
89141,247,Job arrived at CPU.
89141,247,Job started at CPU.
89155,247,Job finished at CPU.
89155,247,Job complete.
89254,712,Job arrived at CPU.
89254,712,Job started at CPU.
89268,712,Job finished at CPU.
89268,712,Going to disk
89268,712,Arrived at disk 1
89391,713,Job arrived at CPU.
89391,713,Job started at CPU.
89401,713,Job finished at CPU.
89401,713,Job complete.
89530,714,Job arrived at CPU.
89530,714,Job started at CPU.
89541,714,Job finished at CPU.
89541,714,Going to disk
89541,714,Arrived at disk 2
89560,229,Job finished at disk 2.
89560,229,Returning to CPU
89560,70,Job started at disk 2.
89560,229,Job arrived at CPU.
89560,229,Job started at CPU.
89574,229,Job finished at CPU.
89574,229,Going to disk
89574,229,Arrived at disk 2
89672,715,Job arrived at CPU.
89672,715,Job started at CPU.
89683,715,Job finished at CPU.
89683,715,Going to disk
89683,715,Arrived at disk 1
89707,251,Job finished at disk 1.
89707,251,Returning to CPU
89707,85,Job started at disk 1.
89707,251,Job arrived at CPU.
89707,251,Job started at CPU.
89718,251,Job finished at CPU.
89718,251,Job complete.
89783,716,Job arrived at CPU.
89783,716,Job started at CPU.
89793,716,Job finished at CPU.
89793,716,Going to disk
89793,716,Arrived at disk 1
89885,717,Job arrived at CPU.
89885,717,Job started at CPU.
89897,717,Job finished at CPU.
89897,717,Going to disk
89897,717,Arrived at disk 2
90024,718,Job arrived at CPU.
90024,718,Job started at CPU.
90037,718,Job finished at CPU.
90037,718,Going to disk
90037,718,Arrived at disk 1
90159,719,Job arrived at CPU.
90159,719,Job started at CPU.
90174,719,Job finished at CPU.
90174,719,Going to disk
90174,719,Arrived at disk 2
90223,85,Job finished at disk 1.
90223,85,Returning to CPU
90223,253,Job started at disk 1.
90223,85,Job arrived at CPU.
90223,85,Job started at CPU.
90236,85,Job finished at CPU.
90236,85,Going to disk
90236,85,Arrived at disk 1
90262,720,Job arrived at CPU.
90262,720,Job started at CPU.
90263,70,Job finished at disk 2.
90263,70,Returning to CPU
90263,232,Job started at disk 2.
90263,70,Job arrived at CPU.
90273,720,Job finished at CPU.
90273,720,Going to disk
90273,70,Job started at CPU.
90273,720,Arrived at disk 2
90288,70,Job finished at CPU.
90288,70,Going to disk
90288,70,Arrived at disk 1
90392,721,Job arrived at CPU.
90392,721,Job started at CPU.
90406,721,Job finished at CPU.
90406,721,Going to disk
90406,721,Arrived at disk 2
90510,722,Job arrived at CPU.
90510,722,Job started at CPU.
90524,722,Job finished at CPU.
90524,722,Going to disk
90524,722,Arrived at disk 1
90649,723,Job arrived at CPU.
90649,723,Job started at CPU.
90659,723,Job finished at CPU.
90659,723,Going to disk
90659,723,Arrived at disk 2
90756,724,Job arrived at CPU.
90756,724,Job started at CPU.
90767,724,Job finished at CPU.
90767,724,Going to disk
90767,724,Arrived at disk 1
90900,725,Job arrived at CPU.
90900,725,Job started at CPU.
90912,725,Job finished at CPU.
90912,725,Job complete.
90937,253,Job finished at disk 1.
90937,253,Returning to CPU
90937,256,Job started at disk 1.
90937,253,Job arrived at CPU.
90937,253,Job started at CPU.
90950,253,Job finished at CPU.
90950,253,Going to disk
90950,253,Arrived at disk 1
91006,232,Job finished at disk 2.
91006,232,Returning to CPU
91006,234,Job started at disk 2.
91006,232,Job arrived at CPU.
91006,232,Job started at CPU.
91016,232,Job finished at CPU.
91016,232,Going to disk
91016,232,Arrived at disk 2
91029,726,Job arrived at CPU.
91029,726,Job started at CPU.
91043,726,Job finished at CPU.
91043,726,Job complete.
91146,727,Job arrived at CPU.
91146,727,Job started at CPU.
91159,727,Job finished at CPU.
91159,727,Job complete.
91262,728,Job arrived at CPU.
91262,728,Job started at CPU.
91273,728,Job finished at CPU.
91273,728,Going to disk
91273,728,Arrived at disk 2
91384,729,Job arrived at CPU.
91384,729,Job started at CPU.
91397,729,Job finished at CPU.
91397,729,Going to disk
91397,729,Arrived at disk 1
91511,730,Job arrived at CPU.
91511,730,Job started at CPU.
91522,730,Job finished at CPU.
91522,730,Going to disk
91522,730,Arrived at disk 2
91630,731,Job arrived at CPU.
91630,731,Job started at CPU.
91643,731,Job finished at CPU.
91643,731,Going to disk
91643,731,Arrived at disk 1
91702,256,Job finished at disk 1.
91702,256,Returning to CPU
91702,86,Job started at disk 1.
91702,256,Job arrived at CPU.
91702,256,Job started at CPU.
91716,256,Job finished at CPU.
91716,256,Going to disk
91716,256,Arrived at disk 1
91730,234,Job finished at disk 2.
91730,234,Returning to CPU
91730,237,Job started at disk 2.
91730,234,Job arrived at CPU.
91730,234,Job started at CPU.
91741,234,Job finished at CPU.
91741,234,Going to disk
91741,234,Arrived at disk 2
91776,732,Job arrived at CPU.
91776,732,Job started at CPU.
91786,732,Job finished at CPU.
91786,732,Job complete.
91895,733,Job arrived at CPU.
91895,733,Job started at CPU.
91906,733,Job finished at CPU.
91906,733,Going to disk
91906,733,Arrived at disk 2
92013,734,Job arrived at CPU.
92013,734,Job started at CPU.
92025,734,Job finished at CPU.
92025,734,Going to disk
92025,734,Arrived at disk 1
92157,735,Job arrived at CPU.
92157,735,Job started at CPU.
92167,735,Job finished at CPU.
92167,735,Going to disk
92167,735,Arrived at disk 2
92250,86,Job finished at disk 1.
92250,86,Returning to CPU
92250,258,Job started at disk 1.
92250,86,Job arrived at CPU.
92250,86,Job started at CPU.
92264,86,Job finished at CPU.
92264,86,Going to disk
92264,86,Arrived at disk 1
92278,736,Job arrived at CPU.
92278,736,Job started at CPU.
92293,736,Job finished at CPU.
92293,736,Going to disk
92293,736,Arrived at disk 1
92351,237,Job finished at disk 2.
92351,237,Returning to CPU
92351,72,Job started at disk 2.
92351,237,Job arrived at CPU.
92351,237,Job started at CPU.
92363,237,Job finished at CPU.
92363,237,Job complete.
92391,737,Job arrived at CPU.
92391,737,Job started at CPU.
92403,737,Job finished at CPU.
92403,737,Going to disk
92403,737,Arrived at disk 2
92540,738,Job arrived at CPU.
92540,738,Job started at CPU.
92550,738,Job finished at CPU.
92550,738,Going to disk
92550,738,Arrived at disk 2
92650,739,Job arrived at CPU.
92650,739,Job started at CPU.
92664,739,Job finished at CPU.
92664,739,Going to disk
92664,739,Arrived at disk 1
92797,740,Job arrived at CPU.
92797,740,Job started at CPU.
92810,740,Job finished at CPU.
92810,740,Job complete.
92901,741,Job arrived at CPU.
92901,741,Job started at CPU.
92911,741,Job finished at CPU.
92911,741,Job complete.
92987,258,Job finished at disk 1.
92987,258,Returning to CPU
92987,260,Job started at disk 1.
92987,258,Job arrived at CPU.
92987,258,Job started at CPU.
92997,258,Job finished at CPU.
92997,258,Going to disk
92997,258,Arrived at disk 1
93011,742,Job arrived at CPU.
93011,742,Job started at CPU.
93023,742,Job finished at CPU.
93023,742,Going to disk
93023,742,Arrived at disk 2
93118,743,Job arrived at CPU.
93118,743,Job started at CPU.
93133,743,Job finished at CPU.
93133,743,Going to disk
93133,743,Arrived at disk 1
93135,72,Job finished at disk 2.
93135,72,Returning to CPU
93135,240,Job started at disk 2.
93135,72,Job arrived at CPU.
93135,72,Job started at CPU.
93147,72,Job finished at CPU.
93147,72,Going to disk
93147,72,Arrived at disk 2
93250,744,Job arrived at CPU.
93250,744,Job started at CPU.
93260,744,Job finished at CPU.
93260,744,Going to disk
93260,744,Arrived at disk 2
93377,745,Job arrived at CPU.
93377,745,Job started at CPU.
93387,745,Job finished at CPU.
93387,745,Going to disk
93387,745,Arrived at disk 1
93513,746,Job arrived at CPU.
93513,746,Job started at CPU.
93525,746,Job finished at CPU.
93525,746,Going to disk
93525,746,Arrived at disk 2
93591,260,Job finished at disk 1.
93591,260,Returning to CPU
93591,87,Job started at disk 1.
93591,260,Job arrived at CPU.
93591,260,Job started at CPU.
93604,260,Job finished at CPU.
93604,260,Going to disk
93604,260,Arrived at disk 1
93648,747,Job arrived at CPU.
93648,747,Job started at CPU.
93662,747,Job finished at CPU.
93662,747,Going to disk
93662,747,Arrived at disk 1
93788,748,Job arrived at CPU.
93788,748,Job started at CPU.
93802,748,Job finished at CPU.
93802,748,Job complete.
93928,749,Job arrived at CPU.
93928,749,Job started at CPU.
93943,749,Job finished at CPU.
93943,749,Going to disk
93943,749,Arrived at disk 2
93948,240,Job finished at disk 2.
93948,240,Returning to CPU
93948,242,Job started at disk 2.
93948,240,Job arrived at CPU.
93948,240,Job started at CPU.
93961,240,Job finished at CPU.
93961,240,Going to disk
93961,240,Arrived at disk 2
94078,750,Job arrived at CPU.
94078,750,Job started at CPU.
94092,750,Job finished at CPU.
94092,750,Going to disk
94092,750,Arrived at disk 1
94160,87,Job finished at disk 1.
94160,87,Returning to CPU
94160,262,Job started at disk 1.
94160,87,Job arrived at CPU.
94160,87,Job started at CPU.
94172,87,Job finished at CPU.
94172,87,Going to disk
94172,87,Arrived at disk 1
94199,751,Job arrived at CPU.
94199,751,Job started at CPU.
94210,751,Job finished at CPU.
94210,751,Job complete.
94327,752,Job arrived at CPU.
94327,752,Job started at CPU.
94341,752,Job finished at CPU.
94341,752,Job complete.
94458,753,Job arrived at CPU.
94458,753,Job started at CPU.
94473,753,Job finished at CPU.
94473,753,Going to disk
94473,753,Arrived at disk 2
94571,754,Job arrived at CPU.
94571,754,Job started at CPU.
94582,754,Job finished at CPU.
94582,754,Going to disk
94582,754,Arrived at disk 1
94689,755,Job arrived at CPU.
94689,755,Job started at CPU.
94701,755,Job finished at CPU.
94701,755,Going to disk
94701,755,Arrived at disk 2
94728,262,Job finished at disk 1.
94728,262,Returning to CPU
94728,264,Job started at disk 1.
94728,262,Job arrived at CPU.
94728,262,Job started at CPU.
94730,242,Job finished at disk 2.
94730,242,Returning to CPU
94730,244,Job started at disk 2.
94730,242,Job arrived at CPU.
94738,262,Job finished at CPU.
94738,262,Going to disk
94738,242,Job started at CPU.
94738,262,Arrived at disk 1
94751,242,Job finished at CPU.
94751,242,Going to disk
94751,242,Arrived at disk 2
94814,756,Job arrived at CPU.
94814,756,Job started at CPU.
94826,756,Job finished at CPU.
94826,756,Going to disk
94826,756,Arrived at disk 1
94945,757,Job arrived at CPU.
94945,757,Job started at CPU.
94958,757,Job finished at CPU.
94958,757,Going to disk
94958,757,Arrived at disk 2
95062,758,Job arrived at CPU.
95062,758,Job started at CPU.
95072,758,Job finished at CPU.
95072,758,Going to disk
95072,758,Arrived at disk 1
95182,759,Job arrived at CPU.
95182,759,Job started at CPU.
95193,759,Job finished at CPU.
95193,759,Going to disk
95193,759,Arrived at disk 2
95301,760,Job arrived at CPU.
95301,760,Job started at CPU.
95311,760,Job finished at CPU.
95311,760,Going to disk
95311,760,Arrived at disk 1
95381,264,Job finished at disk 1.
95381,264,Returning to CPU
95381,89,Job started at disk 1.
95381,264,Job arrived at CPU.
95381,264,Job started at CPU.
95394,264,Job finished at CPU.
95394,264,Going to disk
95394,264,Arrived at disk 1
95409,761,Job arrived at CPU.
95409,761,Job started at CPU.
95422,761,Job finished at CPU.
95422,761,Going to disk
95422,761,Arrived at disk 2
95522,762,Job arrived at CPU.
95522,762,Job started at CPU.
95534,762,Job finished at CPU.
95534,762,Going to disk
95534,762,Arrived at disk 1
95550,244,Job finished at disk 2.
95550,244,Returning to CPU
95550,246,Job started at disk 2.
95550,244,Job arrived at CPU.
95550,244,Job started at CPU.
95564,244,Job finished at CPU.
95564,244,Going to disk
95564,244,Arrived at disk 2
95629,763,Job arrived at CPU.
95629,763,Job started at CPU.
95641,763,Job finished at CPU.
95641,763,Going to disk
95641,763,Arrived at disk 2
95744,764,Job arrived at CPU.
95744,764,Job started at CPU.
95756,764,Job finished at CPU.
95756,764,Going to disk
95756,764,Arrived at disk 1
95871,765,Job arrived at CPU.
95871,765,Job started at CPU.
95885,765,Job finished at CPU.
95885,765,Going to disk
95885,765,Arrived at disk 2
96007,766,Job arrived at CPU.
96007,766,Job started at CPU.
96021,766,Job finished at CPU.
96021,766,Going to disk
96021,766,Arrived at disk 1
96150,767,Job arrived at CPU.
96150,767,Job started at CPU.
96162,767,Job finished at CPU.
96162,767,Going to disk
96162,767,Arrived at disk 2
96170,89,Job finished at disk 1.
96170,89,Returning to CPU
96170,266,Job started at disk 1.
96170,89,Job arrived at CPU.
96170,89,Job started at CPU.
96180,89,Job finished at CPU.
96180,89,Going to disk
96180,89,Arrived at disk 1
96268,768,Job arrived at CPU.
96268,768,Job started at CPU.
96283,768,Job finished at CPU.
96283,768,Going to disk
96283,768,Arrived at disk 1
96358,246,Job finished at disk 2.
96358,246,Returning to CPU
96358,248,Job started at disk 2.
96358,246,Job arrived at CPU.
96358,246,Job started at CPU.
96373,246,Job finished at CPU.
96373,246,Going to disk
96373,246,Arrived at disk 2
96406,769,Job arrived at CPU.
96406,769,Job started at CPU.
96418,769,Job finished at CPU.
96418,769,Going to disk
96418,769,Arrived at disk 2
96526,770,Job arrived at CPU.
96526,770,Job started at CPU.
96538,770,Job finished at CPU.
96538,770,Job complete.
96643,771,Job arrived at CPU.
96643,771,Job started at CPU.
96653,771,Job finished at CPU.
96653,771,Going to disk
96653,771,Arrived at disk 1
96673,266,Job finished at disk 1.
96673,266,Returning to CPU
96673,268,Job started at disk 1.
96673,266,Job arrived at CPU.
96673,266,Job started at CPU.
96688,266,Job finished at CPU.
96688,266,Going to disk
96688,266,Arrived at disk 1
96771,772,Job arrived at CPU.
96771,772,Job started at CPU.
96784,772,Job finished at CPU.
96784,772,Going to disk
96784,772,Arrived at disk 2
96887,773,Job arrived at CPU.
96887,773,Job started at CPU.
96897,773,Job finished at CPU.
